"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","late_aircraft_ct","arr_delay","security_ct"
"189",0,9,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",232,25,9.04,1.85,5.79,8.32,907,0
"190",0,9,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5599,728,236.56,13.09,156.8,320.55,34046,1
"191",0,9,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6057,830,217.17,37.88,171.94,401.01,44627,2.01
"192",0,9,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3444,674,162.66,10.57,220,280.78,31686,0
"193",0,9,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4766,739,213.17,9.57,144.68,370.59,33063,1
"194",0,9,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1476,478,64.04,23.87,210.04,179.05,27875,1
"195",0,10,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",950,137,50.67,0.79,48.5,35.87,6557,1.17
"196",0,10,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8349,951,293.96,19.3,342.94,289.93,54218,4.86
"197",0,10,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",930,168,67,1.38,59.16,40.27,7873,0.19
"198",0,10,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12057,1370,426.12,22.9,448.47,468.44,88372,4.07
"199",0,10,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",554,96,37.8,0.3,40.23,17.67,4830,0
"200",0,10,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1222,214,80.17,3.73,79.85,47.63,9757,2.63
"201",0,10,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3168,355,126.69,6.94,98.54,119.24,24487,3.59
"202",0,10,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5597,844,203.8,14.51,421.94,202.79,48324,0.96
"203",0,10,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4669,540,192.32,9.37,184.27,152.19,26042,1.84
"204",0,10,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1151,372,64.2,2.76,237.14,67.65,24865,0.25
"205",0,10,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",52,4,1.53,0,1.58,0.89,171,0
"206",0,10,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",120,19,6.35,0,7.08,5.56,655,0
"207",0,10,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",120,7,3.93,0,1.07,2,257,0
"208",0,10,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",44,4,1.95,0,2.05,0,230,0
"209",0,10,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",343,40,14.39,0,14.81,10.81,1645,0
"210",0,10,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",657,69,29.35,0.8,28.25,10.6,2589,0
"211",0,10,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",182,34,7.03,0,20.87,6.1,1325,0
"212",0,10,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",182,28,6.44,1,9.3,11.26,1113,0
"213",0,10,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",462,99,19.81,0.93,67.61,10.66,7018,0
"214",0,10,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",147,18,7.76,0,3.21,7.03,872,0
"215",0,10,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",110,14,4.82,0,2.52,6.66,1055,0
"216",0,10,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",89,22,8.52,0,7.75,5.73,1084,0
"217",0,10,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",58,8,2.51,0,5.49,0,247,0
"218",0,10,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",517,93,33.62,1,36.67,21.12,4238,0.59
"219",0,10,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",511,73,20.14,0,19.89,32.97,5114,0
"220",0,10,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",202,44,15.65,1.52,16.77,9.97,2597,0.09
"221",0,10,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62,11,6.23,0,2.06,2.71,442,0
"222",0,10,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",569,143,25.73,1,85.83,30.44,11592,0
"223",0,10,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20795,2074,609.12,48.75,618.59,796.05,116761,1.49
"224",0,10,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",561,57,25.29,0.52,19.53,11.66,2296,0
"225",0,10,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",953,128,60.86,4.64,43.82,18.68,6315,0
"226",0,10,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",609,55,24.8,1.68,15.38,13.14,2545,0
"227",0,10,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",236,32,13.87,0.79,7.94,8.41,1205,1
"228",0,10,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1115,98,29,1.57,45.13,22.3,4545,0
"229",0,10,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2740,288,106.52,5.06,105.54,68.87,19597,2
"230",0,10,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",721,74,19.71,1.71,35.94,16.64,3976,0
"231",0,10,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",582,31,18.79,1.45,7.5,3.26,1656,0
"232",0,10,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1140,274,32.18,3.16,206.42,31.28,26320,0.95
"233",0,10,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1558,273,78.23,0,37.97,156.8,30055,0
"234",0,10,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",264,61,24.21,0,13.6,23.18,4892,0
"235",0,10,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",927,142,43.01,0,21.64,77.35,13026,0
"236",0,10,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3603,440,73.51,10.09,211.09,145.31,32142,0
"237",0,10,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1231,161,21.51,3.26,79.25,56.98,18027,0
"238",0,10,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",238,58,17.08,0,15.71,25.21,4417,0
"239",0,10,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",89,20,11.84,0.68,2.95,4.54,854,0
"240",0,10,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1690,243,69.54,1.28,65.24,106.94,19048,0
"241",0,10,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",69,14,3.57,0,4.88,5.55,866,0
"242",0,10,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",84,20,3.84,0,9.46,6.69,916,0
"243",0,10,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",703,132,27.18,0.2,54.85,49.76,8786,0
"244",0,10,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",162,40,10.1,0,13.1,16.8,3027,0
"245",0,10,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",303,55,12.18,0,20.52,22.3,5607,0
"246",0,10,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",188,19,6.02,0.17,3.06,9.75,1082,0
"247",0,10,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",132,41,8.47,0.19,26.22,6.12,3318,0
"248",0,10,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",79,8,7.37,0,0,0.63,175,0
"249",0,10,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",155,24,22.66,1,0,0.34,1283,0
"250",0,10,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,4,3,0,0,1,117,0
"251",0,10,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62,4,2.58,0,0.42,1,101,0
"252",0,10,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",633,59,16.73,0.35,24.64,17.28,4149,0
"253",0,10,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",287,36,8.21,1.67,15.92,10.2,2338,0
"254",0,10,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",747,93,19.11,1.72,34.67,37.42,10966,0.07
"255",0,10,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",611,79,14.57,2.61,36,24.43,4818,1.4
"256",0,10,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1068,113,22.36,2.08,52.41,34.42,6635,1.73
"257",0,10,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",802,101,20.12,1.37,49.19,29.45,6638,0.87
"258",0,10,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",810,119,17.55,2.31,64.62,33.16,7805,1.35
"259",0,10,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,6,2.91,0,0.2,2.89,331,0
"260",0,10,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1483,305,75.42,4.41,74.58,149.58,28288,1
"261",0,10,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",107,40,6,0,21.67,12.33,2107,0
"262",0,10,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3880,519,118.55,18.23,162.49,219.34,37707,0.4
"263",0,10,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",392,68,26.73,0.9,16.37,24,4983,0
"264",0,10,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",805,150,35.48,5.28,55.95,53.3,8656,0
"265",0,10,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",346,56,8.16,6.58,15.38,25.88,5984,0
"266",0,10,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2944,463,84.49,8.52,197.06,172.93,34229,0
"267",0,10,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6886,1274,220.99,17.42,435.19,599.32,111659,1.08
"268",0,10,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1213,109,20.28,0,27.26,61.46,11241,0
"269",0,10,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3113,735,72.93,22.57,375,264.5,77290,0
"270",0,10,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",488,60,18.09,1.3,19.17,21.45,2979,0
"271",0,10,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",84,9,3.24,0,3.42,2.34,517,0
"272",0,10,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5331,498,149.23,13.13,153.69,181.96,31054,0
"273",0,10,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",546,51,13.77,1.97,12.99,22.28,2542,0
"274",0,10,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4674,428,124.71,7.09,158.83,137.37,26512,0
"275",0,10,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1168,163,31.64,5.88,61.84,63.63,9210,0
"276",0,10,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2312,321,76.14,10.92,147.57,86.37,17561,0
"277",0,10,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6961,760,176.33,10.29,326.89,246.49,54218,0
"278",0,10,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",620,79,26.68,2.49,22.19,27.64,4570,0
"279",0,10,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",5428,1137,160.08,15.19,720.09,241.43,96967,0.22
"280",0,10,"VX","Virgin America","DEN","Denver, CO: Denver International",89,20,3.1,0.73,2.88,13.29,1592,0
"281",0,10,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",367,88,7.68,1.08,26.93,52.31,4896,0
"282",0,10,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1302,256,66.21,4.69,92.35,92.75,13122,0
"283",0,10,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",146,33,6.24,0.79,14.79,11.18,1912,0
"284",0,10,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",2000,609,89.1,6.98,347.24,162.83,47396,2.84
"285",0,10,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3500,442,152.62,3.45,98.27,181.87,19029,5.78
"286",0,10,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",238,51,10.23,0.27,18.22,22.27,1864,0
"287",0,10,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5806,808,251.88,5.03,184.76,363.12,31839,3.21
"288",0,10,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6306,899,241.39,8.82,212.6,432,40865,4.19
"289",0,10,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3645,827,206.8,2.61,289.71,323.64,35795,4.23
"290",0,10,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4977,662,203.57,2.99,105.36,346.83,29775,3.25
"291",0,10,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1526,445,78.87,3.94,221.36,140.49,31226,0.33
"292",0,11,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",889,91,34.24,0,20.88,35.54,3948,0.34
"293",0,11,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7730,657,253.98,7.18,164.77,228.25,36644,2.81
"294",0,11,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",814,84,39.14,0.67,20.24,23.29,4385,0.67
"295",0,11,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",11106,851,302.7,10.05,222.16,307.45,58922,8.65
"296",0,11,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",525,48,22.37,0,15.7,9.92,2085,0
"297",0,11,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1112,131,47.72,2.27,51.62,27.73,5632,1.67
"298",0,11,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2937,316,116.63,2.12,111.51,82.62,18843,3.12
"299",0,11,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5049,549,174.35,3.34,214.98,153.76,29541,2.58
"300",0,11,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4237,400,131.37,5.07,127.63,132.12,20461,3.81
"301",0,11,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1067,256,47.91,1.4,180.27,26.41,13220,0
"302",0,11,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",55,6,3,0.05,0.95,2,450,0
"303",0,11,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",116,16,4.65,1.21,4.99,5.16,1133,0
"304",0,11,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",116,7,2.51,0,2.31,2.18,312,0
"305",0,11,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",43,6,1.95,0.35,2.08,1.62,272,0
"306",0,11,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",319,52,16.75,2.24,17.86,15.15,3552,0
"307",0,11,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",625,92,22.63,2.12,53.33,12.61,4306,1.31
"308",0,11,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",162,19,9.19,1.49,5.31,3,1107,0
"309",0,11,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",216,25,9.06,1.69,8.62,5.63,1750,0
"310",0,11,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",458,117,20.04,1.06,77.7,18.19,7072,0
"311",0,11,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",146,16,10.16,0,2.62,2.88,610,0.35
"312",0,11,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",106,10,5.17,0,2.6,2.24,328,0
"313",0,11,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",84,7,3.92,0,1.83,1.25,400,0
"314",0,11,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",55,2,2,0,0,0,125,0
"315",0,11,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",375,60,20.91,0,20.41,18.67,2860,0
"316",0,11,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",516,55,13.1,0,36.86,4.04,2044,1
"317",0,11,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",161,24,14.27,0,5.94,3.07,979,0.71
"318",0,11,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",60,11,5.4,0,2.68,2.93,464,0
"319",0,11,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",485,108,20.13,0,78.17,9.71,6435,0
"320",0,11,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19719,868,337.77,18.6,219.45,291.19,52112,0.98
"321",0,11,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",518,20,9.43,0,8.58,1.99,878,0
"322",0,11,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",868,55,23.7,0.37,19.55,10.38,2838,1
"323",0,11,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",496,14,9.66,0,0.71,3.64,434,0
"324",0,11,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",243,12,7.74,0,3.3,0.96,348,0
"325",0,11,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1022,83,26.25,1.51,42.9,12.34,3285,0
"326",0,11,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2591,295,80.44,9.17,161.91,43.48,14153,0
"327",0,11,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",690,48,12.94,2.82,25.93,6.31,1890,0
"328",0,11,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",537,34,15.67,0,15.31,3.02,1403,0
"329",0,11,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",985,266,39.19,3.42,203.87,18.52,13559,1
"330",0,11,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1359,135,38.57,0,15.92,80.52,8817,0
"331",0,11,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",264,67,29.22,0,12.8,24.98,4720,0
"332",0,11,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",880,101,32.09,0,14.91,54,7115,0
"333",0,11,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2922,164,21.55,8.43,90.28,43.73,9588,0
"334",0,11,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1267,118,10.87,3.69,71.61,31.83,6066,0
"335",0,11,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",254,53,18.27,0,10.37,24.36,3090,0
"336",0,11,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",90,9,4.07,1.13,1.13,2.66,311,0
"337",0,11,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1627,124,33.67,1.12,29.43,59.78,7570,0
"338",0,11,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",68,6,1.95,0,2.2,1.86,417,0
"339",0,11,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",43,8,4.31,0,0,3.69,395,0
"340",0,11,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",704,114,29.94,1,45.26,37.8,7197,0
"341",0,11,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",120,28,10.02,0.21,5.91,11.85,1946,0
"342",0,11,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",227,29,7.69,0,9.66,11.65,1851,0
"343",0,11,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",228,43,9.84,1,15.62,16.54,2927,0
"344",0,11,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",107,27,3.94,0,18.56,4.5,2109,0
"345",0,11,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",77,4,3,0,0,1,192,0
"346",0,11,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",150,24,18.71,0,0,5.29,2180,0
"347",0,11,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30,7,7,0,0,0,378,0
"348",0,11,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",60,6,5,0,0,1,177,0
"349",0,11,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",602,46,19.96,0,16.67,9.37,3848,0
"350",0,11,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",243,23,7.24,0,9.83,5.93,1501,0
